song_name,artist,song_uri,embedding
That's All,Paco Versailles,https://open.spotify.com/track/6yxqs4AlIwoxEJkZtEZoQt,"[7.714842392577554, 1.5741698712115633, 11.481112730430063, -2.3965795673627124, 1.0406773882902647, -8.203979444104869, -1.1766497837456797, 2.8978884039875052, -0.8018485045513998, 7.2034152694229405, -1.3418043441454595, 1.3987913609461056, 1.7491617240714135, 1.5256770441590524, 1.3982228737337667, -3.020539375531503, 0.45169976663371564, 0.6464667657540603, -3.025774677080267, -1.934387222077139, -1.187293266112222, 0.7761420972070973, 1.1111280860589088, 1.5248010271730614, 2.1266698004618543, -3.084978199881404, -2.861141331579636, 0.9137025267709259, 0.7572889185447815, -0.9464600927848295, -1.6125198699241736, 1.5555822859700625, -0.7501009912575105, 0.6521978294971662, 2.4517243327886526, -1.0221579225663704, 1.895363288029289, 2.505179091547399, 1.148502531875729, 2.717750580212504, -0.010423718857533496, -1.1837174896666853, 0.5099553846382034, -0.6853574206497328, 2.3027305462169894, 1.234630611201001, 0.2926895266750706, -0.5449197762612001, -2.145341906316381, -1.233282046525472, -1.737275516227273, -2.763620353847941, 3.099804064638568, -6.253175795504004, -2.773697148371346, -2.089594844733674, 0.25111890888371763, -1.990315509808816, 4.138353164911776, 0.10652998365525626, -0.11615058968971825, -0.5888858367630153, 0.14192297374265694]"
Marseille,Oracle Sisters,https://open.spotify.com/track/43qx8PEmvj1r7xO9BKjS3a,"[13.050629497706469, 7.211957571237784, 3.393739376341189, -4.622744335058537, -4.901582924768423, 6.77484804730308, 4.506085575831761, 1.652737363004811, -0.3959565915153032, -5.953336530222194, -2.409195699111288, 0.04654964063550674, 2.0962082648232014, -3.1862936843916247, 1.4140008583989792, 2.629672035441555, -1.2471028611307573, 0.782096884927281, -0.4520406268398781, 0.5447677992559367, 0.611399098093385, 1.204676223643901, 2.313715592131368, -2.1409340789544467, 1.0204252703041743, -1.230925138290182, -4.066027847943032, -1.4368045223967854, -0.47540784465335306, -2.9769809965733187, -0.6816708970941986, 7.0319775299815035, 0.11106728539637113, 0.48102138359610597, 0.9745447697742433, 1.2515864326321917, -1.666937926011863, 1.9389005393919594, -0.3129947343931753, -1.5281460400839475, 1.511542573361657, 0.4507560891937868, 1.675121123727838, -0.5310094083016638, -0.5725484884231743, -2.9008684823248174, -1.8405100426426044, 0.937767358105502, -0.11721258875481129, -2.07420793758438, 2.6031763062145385, 0.7479203808608885, -2.5271917333000284, -1.3869888765018303, -2.6777818653089294, 0.05548579451367083, -0.4757736758426698, -3.3420316411759803, 4.413270679360972, -2.2444310935053706, 0.019487487437099615, -0.24325507296027668, -0.23543477420021622]"
Her Eyes,Charlie Jeer,https://open.spotify.com/track/3IdN6RaoBu9L0fwGwfrJ5B,"[-15.891574166983704, -7.3840938533158305, -4.487197623943028, -2.4438346367436083, -1.6875182784305327, 6.081575381328387, 7.535513890784392, 4.527267394707921, 0.8164440376658693, -1.9063084261438155, -3.359935416020204, 2.609826248333602, -3.5321773045741147, -2.266473251317406, 11.875469127891009, -0.1551517162570712, 4.024597139748801, 4.135669581250694, 2.231070120270736, 0.5472234263899797, 1.3025078092516604, -5.045591859364107, -1.680338377319215, 4.2750309154527635, -0.11821891295227527, 2.9316898054254135, 1.1661257294545615, 1.9719830767513697, -2.434889072848452, 0.4115819162716126, 0.28099752864878663, 1.6933161633529679, -0.25688892906171773, 0.1063672422141087, 1.441223509377339, -0.34702770009697775, -1.1682478432232724, -1.3749788029912493, -0.6097133584692188, -0.018600695430853253, 1.8299699285578952, -4.400964127912831, 4.106751414484843, 0.6798246291370029, -0.5942516944478567, -1.1284800001364073, 0.7344003609369946, -0.6866757591612069, -0.11430977948623401, 2.1583801897477066, 2.1844014258385434, -1.5281083114054712, -1.2327871050721313, -0.7088959265493623, -1.3194890483515347, 2.52386699848251, -3.0017816822577092, -0.5289292808139859, -2.3419198910294616, -1.4166647093648017, -0.3040696378168473, -1.218501334383096, -0.9607493845079775]"
I Have Been the Moon,The Sways,https://open.spotify.com/track/4tn3jYTy9NU3YPyL1rSn9v,"[12.043780288468518, -1.9944709826305587, 9.976072994359082, -8.91929061255522, -0.24689522027189872, 1.748400875469961, -2.5774833369172456, 2.2015483426775546, 5.218367831728363, 5.85523016374169, 1.942297524046627, 1.7658563187387823, -4.0775315173481355, -2.7461791325488485, -1.5727001941820593, 2.8205907015878338, 0.22980970238197126, -0.13947740053876245, -2.345737012819743, -1.2469589494700204, 1.8236773709505814, -2.7251793708627488, 1.1267858721641846, 3.5868179056070506, -3.857534548673233, 1.279801503815978, -0.9010285629293312, 1.3656081948369676, -0.16219011837076944, -2.1623289799243115, -2.7058242787387585, -0.04416411925096671, -2.2641578746586792, 4.605654675656547, -1.7069550414099757, -0.28770499096909596, 3.057767863283615, -0.011082090803944334, -0.790912716491694, 1.9570323186930154, -0.25390186783495616, 0.2276757489134482, 3.3328921394911935, -0.44261826880593713, 2.793995333897529, -2.0719277750956255, 1.445783137884509, -2.260153482370388, 0.9771266177200514, 0.36310502963243074, -5.435631111021802, 1.3816733389361218, 1.6543704708236286, -0.35539793384254803, 2.9705909948797706, -0.7157075622759933, -5.364949302926572, 3.57647515143877, -1.2081361930778491, 0.3466994261418478, -3.4741619142257174, 1.5741450139307935, -2.0611951498568155]"
Moonlit,Skott,https://open.spotify.com/track/7bYCJEl4oPXccNUPxNPk1y,"[5.830173870131207, 11.70969832188108, -0.406750738997455, 1.4780419840229468, -2.336803877715923, -4.203671673766046, -2.289151244046154, -2.2495594947069235, -4.017231579038967, 4.949273480692052, -5.885018494334317, 1.4964524886383919, -2.2173388283146447, 1.2281927025258497, -0.20866552693054688, 4.76330786137527, 2.6398935781190596, -3.147690262313026, -1.1369515775073413, 0.4871690809581705, -4.140905337509039, 3.1653410500215804, 3.2051651067156897, -1.9348081970655395, -3.128269627950763, 1.70809317004411, 2.1174402890038486, -2.5406314271316295, -3.092312665898455, -0.24813082969511283, -1.3308446080803318, -2.9605062763956056, -0.9917400405238195, -1.9543513433332145, -0.9690466946175694, -2.550359498200699, 0.3463168526499116, -0.06902639211994276, 0.7435907231787441, 2.728119852314169, -1.092008252453833, 4.282679830852526, 1.2653227011855634, 0.6251817437177437, -0.45013667198251506, 0.9907796586755796, -1.5633739202362151, -2.974027096358869, 4.714687103119021, -0.8953316646528426, 2.7860401131264125, 0.3293250862404836, 0.10719428892106259, -3.866694647992972, -2.0470218246632856, 1.0616848068034215, 2.8061286961667617, -2.445274115021707, -4.621909502272849, -0.5957059175133015, -2.0557191088153246, -1.963943007890513, -2.6765884205902517]"
Man I Need,Olivia Dean,https://open.spotify.com/track/1qbmS6ep2hbBRaEZFpn7BX,"[2.828624411139652, -8.039102642210782, -11.274842462840343, 10.002286902780698, -3.1715940435486187, -5.257387468753981, 3.5548966105467374, 8.93710156307784, 3.5378108763543796, -4.602181230141215, 0.6972527284521773, 0.9488775944500625, 0.08577664213550676, 0.19035750822900654, 2.1499840598207993, 0.3830304280382914, 0.9998676164667941, -3.6127378124870253, 0.3362516106439603, -1.471801502273624, 0.3828669076732883, 0.60834108072277, -1.2599811182961977, 1.464918784432068, 0.7274723969660376, 3.026441019744425, -2.5741124103106525, 3.953715944120446, 2.455314781588414, -2.7110190423690197, -2.536344608762413, -1.1886561192735792, -2.618842449413105, -3.1160917555281196, 0.8679988175897679, -2.2281508972348134, -0.14170026022377402, 1.3744904797106807, 2.6136157282836203, -0.6782730728611565, 3.0938356326898013, 6.376372696094219, 0.9359873851409746, 1.2074073414812296, -1.1415564677512946, 2.0792299201808975, -2.6146060492288354, 1.5815417244891634, 0.41472756327979565, -2.9695362673480394, 1.1994300240845854, 3.549845554060538, -2.0903330037677055, 0.5836684974248821, 1.0924849878488838, -2.6556925357934054, -2.7775546067644634, 0.2676386056560564, 1.4455782325693827, 2.5662525182825013, 1.0021331982910084, 0.8895985938797675, -1.0019187382807726]"
Fútbol Americano,Robert Schwartzman,https://open.spotify.com/track/4yahwRNYPGIasTRffwWyyj,"[-17.350900893667657, 4.070944674474965, 3.2448076632030673, -1.8455363015517638, -2.9446108658634427, 9.721584699183508, 8.07819255001225, 4.2131710317291065, 0.23277885754258856, 8.286897425818758, -0.7752094951006624, 2.4603712286764097, 1.2718207514459081, 1.5762930629257879, -0.8015154987681813, 2.6285706595848555, -2.0221617584828575, 4.222428131283348, 1.811595577269235, 2.923686767410273, -2.2652711925842866, 3.041349505066665, -3.272288654305435, 0.42314606038830593, 1.1305565038812848, 1.8369344552397369, 1.899125312172594, -0.9060927339851765, -1.58070927879117, -0.14618662835443133, -2.219150084344248, -0.6035765956453909, 1.864656295638353, -0.21870987295429445, 0.9474834389393687, -2.321338927062163, 2.510068102348773, -0.37246388375811246, 4.234594756197093, 1.8322308713954851, -0.2423631746264769, -0.1668829163838332, 3.852539082980391, 0.18684955657978583, 2.4168506529284475, 0.18317513047247921, -0.7375669093362388, 0.28631936723061313, 2.943119654232971, -2.0921257799523434, 2.0037639197941686, -1.6603156470987692, 0.7076139347373351, 3.433968621316437, 0.22525526181532304, -0.47216574522428006, 2.3961842109299925, 0.53517529602467, -0.20981986791723892, 0.032098140659330074, 3.376537839039405, 2.2842437503673647, -0.10209581376962058]"
Movin' Out (Anthony's Song),Billy Joel,https://open.spotify.com/track/16GUMo6u3D2qo9a19AkYct,"[-0.9808878810032738, -18.793648351512303, 7.108767776304318, 4.351060456203097, -0.3144363158644504, -10.150199995551764, 4.52286730968824, -3.8445055678439335, -1.5752510066629746, 2.0327502256823498, -9.347277604922086, -12.863509386935865, -7.44392967142618, -1.0133491425551608, -2.8421279209946113, -9.256873101248305, -4.641318350383131, 2.5641679874140886, 8.096653705818321, 2.038466458456471, -0.08668811947039211, 5.085472817734295, 1.2573860930407823, -2.860596711739137, 1.894554070357632, 1.8723716123062266, -0.8711679838139642, -3.615189760190428, -6.163315493831284, -2.867722203804118, -0.08983316140525197, -2.510219338494024, -0.8860016404730369, 0.9304370673020398, 1.5851507275750139, 2.665299674513365, 3.114246898223453, -3.1158198239134336, 0.0801360995889991, 0.6132803168949741, 0.8114025841167001, 0.2579635444619339, 0.5460266782793352, 0.944014736356131, 0.21649559438548063, -1.9361585758145718, 0.7950741183705256, -1.2412771249551324, -0.7189165189642321, -0.8087461254274005, -1.910481734184014, 0.9273462051201488, -3.354007797001189, -0.8252787506005269, -0.6696026524688287, -0.11997709670040645, -1.9691054101738503, 0.17390501477525216, -0.9191294633491283, 0.41349136794622876, 2.665182622451633, -0.16063319054805053, 0.20060785820628244]"
Have a Cigar,Pink Floyd,https://open.spotify.com/track/3CmHvyZQQAGkKkTjTBFWN6,"[-1.6089559095214627, -15.925341705399072, 18.788696162523994, 12.709486198985543, -0.9371444120614627, 7.905141649514766, -6.732414451674189, -1.0964480710676316, -7.474189743809762, -5.551166991148413, -1.7989598175421502, 4.847379899023905, 4.981801355913142, -1.6373215511721766, -3.626622686806333, -3.179251269257705, -1.0416190476020408, -0.6519874437173663, 1.4876500149337473, 0.8448221710550483, 2.6413700065245282, -1.664777450796015, -3.410485462466795, -2.0166363625808783, -3.720826570263123, 0.6737533522376109, -0.16285227996341356, -2.794468759950537, 4.583902654024424, 1.6624218393216172, -0.9110143347441245, -0.04563515807371228, -0.13164600503013435, 0.9548345445677047, 2.7895094755930754, -0.3131512546336716, 1.0324251471548278, 0.9848853534806842, 0.005913970136099187, -1.5793815583331283, -0.20060830957049997, 2.3411205026252038, 0.807633871654221, 0.45171368789777483, 0.047816886076532276, -2.736488433496289, 1.629511151578374, -0.8875801503540889, -2.659095859686103, 2.1997641436261266, -0.24464750313569525, -2.0581938910720043, 0.22184884006729455, -0.11078924708196962, 1.1026091545040464, 0.2847424580807601, 0.17692216204428207, -1.5125524532845898, -2.2339611383243057, -0.5454215517364723, 0.7296662573725966, -0.3353199363054957, 1.8507503541180101]"
Don't Speak,"Loaded Honey, Lydia Kitto, J Lloyd",https://open.spotify.com/track/2sKjOX72UX1HiCDhI2HdlR,"[4.028224839529283, -5.695848993201426, -9.615580346523975, 5.676139659779262, -2.751358331466801, 3.308920940532589, 9.083375944133746, -0.49722118143040966, 2.903921857097843, -2.1399284164459234, -3.669934538780722, -4.337915941680355, -8.087068964882874, -0.8967923311615785, -9.580170644468055, 3.063890958956811, 3.836526127651972, -2.791578943569508, 1.7047504957318278, -0.015200691831445333, 4.402597471929752, 6.120335771315987, 4.1011697102406215, 3.74983099364292, -2.4480927572317266, 1.813219950671502, 3.3288076417961956, 4.472768733160976, 4.532799258770288, -1.0610051484919416, 1.6495261572040978, 4.7857990861647135, -3.044080509793077, 3.511144183164219, 2.8043627575125774, 1.2816543453536293, -0.9755167642228147, -2.4530545858936006, -1.0068764516970619, 0.816966658489477, -2.22364290654652, -3.260576787653646, 0.31327124301327286, -0.24135384852229322, -0.30761744871803137, -1.6916972523180371, 0.883524914582002, -0.8968227789861501, -0.6124310136833011, -2.1695347986054947, 3.7851244628167136, -1.0638817511268355, 2.6631228548676473, -0.618250603872302, -0.6541639116258815, 1.0278006229961827, 1.6938687285835032, 2.406459766087785, 0.7954767748985847, 0.6918707535499189, -3.116974536588548, 0.6944389942437493, 1.7711789877142818]"
Follow The River,RIO KOSTA,https://open.spotify.com/track/4lqy6A33h6N9Yy1GhLkD93,"[6.74541833831973, -7.417614166070624, -13.548083680598097, 1.0090903441539725, -0.04420080288909583, 3.6784376408453987, 3.6796879980047117, 3.217373223087498, 1.0470517322486141, -0.4147009956101419, 3.9262762040818644, 4.7637281656864765, -0.6143567478791393, 3.430366184130521, -6.143441649161889, -3.59522243205648, -1.590701088090718, -5.30115200457578, 0.2198579852124688, -1.996597371080603, 1.4572063976804834, -1.1474318844367488, 3.9258495600783028, 4.563094505970513, 3.8772727434427474, -2.6775305581913917, 2.6268964902426837, -2.877937291187221, -2.880103603219889, -1.137058325066158, 0.604913504430461, 3.1855395139931657, 1.405066121344873, -2.0137704948157467, -1.2766469060249184, 2.396999857719649, 1.4874923605269015, 2.975557240919706, -1.4248542215450748, -4.151434198661367, -0.506957600626838, 1.3795001159687867, 2.793771653627261, 2.577239990766753, 0.3313681469166122, 2.7546455874858857, -2.962466387683792, -0.5397738098231316, -1.1312074869174131, 1.0441019747203006, -3.2906166732720523, -0.1586820487800869, 0.1727042161420551, -1.5918201880721834, 2.3649436250542974, -0.08974506678415713, 0.15552259630440285, -1.2459343619501366, -2.157509560645073, -0.5420106751222138, 1.7638278327491899, 2.34557569660466, -0.012524021707683932]"
Corridor Of Dreams,"Kasper Bjørke, Sísý Ey, Systur, Oilly Wallace",https://open.spotify.com/track/61PTczPAI8LDLTj9YOUbQ8,"[-6.271866006556125, -18.18059852586291, 1.754716552692242, -5.514176453895823, -11.042696650865802, -0.4052642483642261, -5.289349823012472, -11.285848864353996, 0.7000207560076007, -3.2672274668751227, -0.5850955544161582, -0.27259883370125804, 4.2255875477467395, 11.071855145803896, -0.984366971399829, 11.833998244241016, 3.247634133756417, 7.334676035998918, 1.33755345933713, -1.0698399747581326, 5.778989291611666, -1.1376053056263722, 2.0932192618698084, -3.9297297227830263, 2.245187883919008, -5.558486530179473, 0.3081889940963684, 1.7083699027803638, -2.974473675232266, 2.395797924073253, 4.785691762753185, -0.7985193511882485, -2.5969238640523447, -2.229003934533012, -0.21296812043888513, 2.7616487987513394, -1.803694723063661, -0.25475146596888604, 2.030149930296715, -0.258837248047467, -1.8416826148157954, -1.4821969510156532, 0.10021446179167814, -1.5367609756609486, 1.1325450643268562, 2.3236250184132987, -1.2317840164426155, -1.9467905939297545, 2.3129996800191566, -0.5188666353041343, -0.09220110157843081, 0.1222216662222652, -1.2767132725552768, -0.2614577442431724, -1.7378911240280848, -2.8106247311403303, -1.8347745150068098, 1.9763323484276076, 0.3751235075162981, 1.0410932716763397, 0.7041959244493992, 1.016505476868449, -0.021536065944664843]"
Fly Away,"Visti's Vinyl Collective, Emma Sehested Høeg, Wille",https://open.spotify.com/track/45UUuVAFr7hff5a2V61W0k,"[-1.4706492927352752, 11.133083636630415, -3.847637655792614, 5.712890013174818, -4.022422250439917, -6.1896672026882396, 1.9882078017673814, 0.46965715410859976, -3.642722006087766, 2.751436102509785, 2.645974762382875, 1.7091359828271868, 9.03911772973647, 2.6667842499040546, -2.689954295133136, -2.565591919260754, 5.315115969166528, 0.7470194620432928, 0.886198344391713, -2.7393614361847627, 3.0978453069307794, 0.7828139884879761, 2.880489238984036, -2.2202667713649467, -3.1836949461309567, 0.8625199376761223, -1.952959332536948, 0.34340289413563135, 0.15027418989788588, -1.1266967030721833, -0.6316984206035332, -1.6544711600954756, 2.2582807913478993, -2.0793261808662034, 0.22055345038985072, 0.4668068052665177, -0.3540429713370972, 0.695804973809158, -0.5464503877665334, 2.9372977291405316, 2.7410698278591483, -1.8631996468599363, 0.30676467825154846, 0.3618993025286589, 1.1438141325793372, -0.6163611172881305, 1.3005889192512803, 1.4941167523084318, 0.9427473260734901, 1.5414719915703288, -1.0720654432386978, -0.021959956606704353, -1.9777212058491829, -1.5377380369036773, 0.17227397439841527, 2.3600647171940716, -1.0083178436108224, 2.5812134807634934, -1.3366391276282865, 1.2509605757544557, 0.773136769688346, -2.551677989193496, -0.264231109896519]"
How It's Gotta Be,Nectar Woode,https://open.spotify.com/track/4GN2iIuQYXSMi0WJGJF7IL,"[10.921985481082016, 9.205689192604463, 2.318318842537348, 1.9547969367120877, -1.047471166734108, 0.12694690319071367, -3.6532456460981524, 1.0962095196189634, -8.462728953812574, 3.5478721630180834, -1.6648337688297985, -3.32658674382658, -7.204348970369386, 1.185700850757439, 4.616620959446173, 1.945920817148341, 4.8810380106214755, 1.1518588971353063, 2.161312376841587, -5.066448960096834, 0.11747911506260712, 3.422384840046266, -4.594130259832346, 4.546151305294055, 0.17806362852860902, -3.2109876988319277, 1.4882952945781267, -3.4258809075856016, 5.430987517060469, 0.02934095762948101, 1.2693698110424485, -1.7117477514635082, 2.7921975264179433, -2.463678072545902, -0.06924990909105835, -0.6128855370562354, -1.9418743209570617, -2.334121369391536, 0.08445588734875195, -2.1425708561878083, -0.8570141188380738, -2.2898616890444297, 3.4239721439581277, -2.261151555425098, -2.4796614546355977, 3.069643781719918, -0.8647002362739316, 0.008232539085356746, -2.7152448103767646, -1.2952650663835175, -0.13413394725290392, 1.9786858149423914, 2.8993470508614627, 1.7491805755556273, -0.8966468313075195, 1.5070589936949754, 0.2709439686278349, -0.8659769431351674, 0.23915601145585227, 4.023629047501881, 1.1611736429445332, -1.7639062021828575, 0.8153948359901363]"
Nobody - Studio Version,Charlie Jeer,https://open.spotify.com/track/5OACERF7H9mQid251I9iqj,"[-2.9253039222989474, -18.09720732543026, -6.492711546582682, -11.514725506150892, -3.1408926351739814, 6.8439221027280785, 1.4395476814423034, 1.4933086870398313, -6.886094197924467, 7.090712014544482, -0.08012925180565199, 3.9310631586681573, 4.1012212643611985, -1.6361287458788396, 4.154430673312097, 0.08126761984735242, -7.572129775396882, -6.473465504123057, -4.039207560677137, -3.543382244765055, -1.2199933935170033, 1.0630820755411934, -0.5683071752124207, -1.867524767942165, -6.4565312361530385, -0.9846594809708639, -0.04560857087314648, -0.24413417965362744, -2.5749259865931204, -2.7578728052495083, 5.6035289964464585, -0.041275657366202284, -1.3104812186613055, -0.045091030836571226, 1.6954129205384167, 0.2813698471802752, -1.7538071884980262, -3.854807085903291, -4.020096728706848, 0.6165919396343593, 2.16389158680683, -0.012908545567658794, -1.4907932640240296, 1.3262978445494447, -5.808535639686239, -0.9812513212739055, -2.5627873966697226, -1.0615623369121847, 0.09016389828479777, -2.0163337456094865, -3.1861916707418603, 0.17795163860235996, -1.0759402502693753, -0.08997961240616616, -2.1957601314508666, -0.3305700123305158, 2.386844287455434, 0.7885116420374493, 0.7465435443568422, 0.579640119712664, -1.8480212802695404, 1.0917453708671216, -0.8209376867606566]"
Whiskey morning,ZUNRAID,https://open.spotify.com/track/3MJoOGy4XsY4PctCgQp7sh,"[13.566264083138412, -13.094918472745018, 8.71098266218257, -5.748083232798448, 6.995178549883893, 6.112751114562264, -4.151705262978329, -5.115570098718765, 6.826020240594429, 0.6691795321600306, -0.5122063452619102, -6.766504028998769, 5.166506797746403, 10.175231117402932, -4.207313854536564, 1.7380000525310206, 3.698096699147376, -0.21013043772666062, 0.9663832091011056, -1.8514219361995012, -9.249743621002585, 0.8898831450322324, -3.525753931862896, 3.6662418043359035, 0.5002529227258059, 10.116738309913147, 0.4539757196446951, 3.689670970035195, -1.2263938774476204, 3.227908214359644, 1.209855300596822, 1.2247342516536464, 0.7616076858920119, -0.6160812852579013, -2.739042867452558, -1.9792267556901122, 0.7011569371922148, -1.6686301730067876, -2.657973241303585, 0.5054214843356731, 4.406233558777805, -1.3798906392855455, -0.5235363037487626, 1.9131977720860471, -1.17325930082579, 2.2486506815602496, -0.4704005308576324, 2.311728918415549, -2.8834670942359617, 0.8984025940376376, 0.4169824621554888, -1.5037273061254595, 0.5122115090671842, -1.9959545958320488, -0.31964488675402053, 1.6550298734385316, 0.39169614945928716, -0.4703647926131413, 1.3801132571533252, 0.2407606270588816, 1.0340838506795282, 0.36571636595487794, -1.4986429239652694]"
Suicide Mission - demo,GAGE,https://open.spotify.com/track/2Rc1BCyRARr4uxVJInRF6e,"[-13.873516583155991, -2.2722830375985965, 2.869593063545737, 6.774422064279963, 12.583487946537051, 2.7711267719471966, 1.1213689467772538, -2.3039999274753313, 2.7503862415987217, -4.467085899949276, -2.140134533088439, -5.58738613293977, -4.7258331242144, -0.026423895139486425, 4.4660086969742965, 2.0697219912241067, -0.3501698409144606, -3.343052833670195, 1.8932660499032579, 4.084666906078395, 0.9034915869803679, -0.016710209789996253, 1.3156752157272849, 1.1061985375150039, -0.5943545890153616, -6.0654144523185565, -0.18168042747132834, -1.992934492136786, -1.4688183101449521, -1.6962116202810595, 2.0502629393630714, 3.4522265744506293, 5.57107448454234, -3.3174670152980985, -3.747058699575788, 0.7223174068627174, -2.5954494870207383, 1.2730190551555605, -0.6723452901318021, 3.161154337682731, 2.099963693283257, 4.258751942828638, -2.694090967819543, 2.984274513995365, 1.131704113786397, -0.8678571259394888, -1.5166543610941565, 0.8295876204482474, 2.010822643617771, 2.1674663564128838, 2.7212533901740326, -3.168513571738736, 4.3047211997305945, -1.693610411695267, 1.6502073519426697, 0.243183605434549, -1.1099449256945568, 2.013257033155852, 0.48822986057402534, 0.2013750135740175, -0.7367516126103058, -1.2018799094439503, -0.7933684862724525]"
My Dreams,RIO KOSTA,https://open.spotify.com/track/1TB3orbh3ULHgzrgiTSz3n,"[4.630099764761566, 7.127944560210093, -3.0917066866196876, -4.540542638156507, -3.146382374712205, -3.3613558847226366, -2.1309291771561494, 4.520769643935325, -1.8343205290389573, -1.9702457431005311, -0.4146089436939524, 0.6980971208621457, -2.275664089437199, -4.510099600774551, -6.036951337205636, 3.4232592231767964, 4.40284201381555, -1.3361474563361333, -2.1359820240041523, 3.49649786434058, 0.1644754400795613, -2.293396138991581, 0.09914212951279112, 0.41317858038782435, -2.50603886873547, 2.97624364161983, 0.030483098587042814, 2.904107569865958, -1.7256349654215708, 0.8959863595600766, -0.4437428061374765, -3.9624686133747686, 2.1459372714916096, 0.5443684993984128, -1.1047809087586125, -1.8477259619490485, -1.7948681941320281, -0.5483780826380843, -3.5130666441781453, -0.5406462612655428, -2.2493968692407433, -1.330213816109201, -3.0772610666884153, 3.1232572795168125, 2.189299496470394, 1.340693850317845, 2.663352394441005, 0.7860879192894384, 1.4155485344353869, 0.3862080550233819, 0.1523671493473533, -0.24017137895710156, -2.259835833807411, 1.1486838837217608, -0.7154095505189079, -0.5977287658621658, 2.6297076893119358, 1.1633486079869868, -0.4806230737768859, -3.5249099598181854, 1.7077491505598923, 2.334822875221861, -0.8176441517349926]"
Chéri,La Nuit Américaine,https://open.spotify.com/track/2dcauSaWhdz1OeqD45tlsM,"[-8.943623633711486, 5.917504516633033, -6.242547376165075, 1.3912696075757454, -9.064089617018492, -5.382800020200352, -7.688935066380659, -2.0205432529633884, 4.97183134539718, -2.478106430882997, 3.8520996060172616, 2.9308246855794695, -4.261400846150597, 2.7048136059821246, 1.3046491828961109, 1.195659188894996, -2.823762461558701, -0.49835507629398534, 3.490142710138364, 0.9277202234700717, -0.4099462490974359, 1.0590785537807057, 2.3555170852005913, 0.9010600269741125, -3.6485618414642205, 3.906270817794218, 0.3964926745180595, -0.032017847768377024, 0.695021884748398, -0.5954908786842589, -0.8675744758150522, 3.306979623964276, -0.7592811102041354, 2.108154649146456, 1.3190220554443612, 0.16279118994492672, -0.07192644898588396, 1.0245052204589176, 0.6369763696725743, -0.02089407460506976, 0.8975951234515909, 1.240505464178527, -0.33679294410806637, -1.4379275281242645, -2.710317073795405, -0.31734669578505725, -0.5325207664570131, 1.3536445148051244, -1.9402934807231553, 0.2794715403772537, 0.8120017250382243, -0.8596905134626177, -0.12244984658293273, -0.909247412037002, 0.16354578202397252, -1.0945834890225699, 2.344928340423425, -0.6911279635610169, -2.0158616247889745, 0.33564596837293453, 3.3862259731799536, 0.17385687019504248, -0.7594524098392931]"
End Of Summer,Tame Impala,https://open.spotify.com/track/1Iw5iLfAwDvS6frI82gMoV,"[0.44036461423721773, 3.3042788004690613, 5.244303607738612, -8.803366443122783, 5.065934846311887, -3.6682636015385106, -0.6148232375820297, -1.9341467310648166, -1.0978393247170448, -0.8837311514818222, 3.162474135818052, -0.39168318520592366, -0.22874126886648566, -0.27481262526975775, 1.2991874785681485, 0.9568004569738604, -1.3410524943479252, -3.4526140912279657, -2.2345290831417337, -0.7514060116914522, -0.8516771480528608, 3.7010859758338284, 2.8581085163435227, 0.8810839977864136, 4.607165326453966, 0.9300339127205263, 2.817278410410198, 0.8931454264307273, -1.7980404884854548, 2.168547804365495, 0.5657009512620076, -0.15843130940240535, 1.7496991149730596, -1.1162752327020171, 7.610396261593805, -5.221255369507502, 1.9282014145285067, 2.581491501262386, 4.70445917664734, -0.11865516339685224, -0.4750157404077637, -1.5986410255593213, -3.527321454456679, 2.1835429814193597, 2.4611921589884465, 0.9232687037859988, -3.0913304851282057, -4.275169426635413, -2.439185926226162, 1.2709917539349467, 1.3115067480407157, 0.20606783494904263, -4.424652201947064, -0.3517139132936185, 3.4118675121606534, 1.6194815835511054, -0.3305086189311147, 0.7007210168474012, -0.0317024841086085, 1.548028604399619, -3.3266612101271327, -0.024108006325339205, 3.2828555502412153]"
Escapism.,"RAYE, 070 Shake",https://open.spotify.com/track/5mHdCZtVyb4DcJw8799hZp,"[6.403519924672001, 1.6088322373871424, -13.333840619441114, 4.44788849378847, 12.915186833203624, -0.8903482814789104, 6.3150847208137515, -2.7662902266322953, -0.6145354957550476, -2.2453902796439293, 3.324687731043975, 3.319965190715442, -1.5066226910426972, 0.3110578753977865, 2.738371855474979, 5.926105341643361, 3.7737289061245534, -0.7075193471189837, 3.6116274641358923, -2.3284387512180897, -0.3385762768614249, 4.0898603356837775, -1.4984529013854555, -5.4511263004219455, -1.5150918722078695, 2.0220553479357823, -2.326397371896235, -3.310589989363345, -3.3419005015305174, 5.079778891256893, -1.1251925225140098, 0.34349557297597144, -2.9286543476404616, 1.3342309625013846, 2.7699743073993894, -2.113259057530836, 1.9132888755879884, 3.5467482276970115, -2.8432882503930883, -0.05889664999716746, -2.096272181176071, -0.24799850214874683, 0.9845600573214977, -2.05472169116849, -2.706382807874266, 0.8095445975087671, -0.6315834384594907, 2.9074040425931065, -1.5217445004517482, -0.740359680506942, -1.7330274637776004, -3.1636177990967296, 0.0542813967041547, -0.8676336230086179, 0.76349073607725, -2.661820457096036, -2.175121409919563, -1.0059587249417803, -0.7814724857172606, -2.029221856062722, -0.9216308264783077, -2.2290262577027575, 1.0417654966007406]"
