song_name,artist,song_uri,embedding
Stand Your Ground,Lino Borsa,https://open.spotify.com/track/2ctpbtrgdjE5289iZsJWHc,"[14.683147957096855, -2.3578703775460017, -0.07539736640536986, 4.001372794200232, 0.6917751140286885, -1.7973606007093659, 0.5565225581564524, 1.8015159363236342, -2.3020747921848215, 3.93476302556877, 1.7241459585552896, -2.603204916160388, -0.1688642570602809, 6.088671023111395, 3.014871383322683, -0.9884426626954712, 2.213058663964102, 1.9170572752312436, -1.2126874561727692, -0.9063129267193827, -0.022658080865147208, -0.49414679627679486, -0.23617787626415881, 0.693558598693425, 0.39412866170188937, -0.4671816640680406, -2.1292075797822214, -0.5254576686373496, -1.408420552700635, 1.8442260791918712, -0.7470884219766994, 0.6459111907996419, -1.3893507229923319]"
Education Of A Broken Heart,Jefferson Clay,https://open.spotify.com/track/5NTqQiOENGynvPhcpnxTAp,"[6.863461182405023, 1.2387290813224265, 2.234351932314754, -7.3799700442519685, -0.11752340117548077, 8.735853338575298, -3.9551991479187127, 0.12082538218721489, 0.9066618888828969, -0.2442508050802026, 4.7609069936069055, -2.093999174561939, 1.7391993364506284, -0.6006384825640878, -0.31860574278041814, 0.2172276359649005, 3.565794305161197, 0.7253222927502474, -0.7909764744697809, 3.3666432217422955, -0.6197292204801662, -1.938761237006928, -1.9015667461869186, 0.39757363526510736, -1.5068430586168053, 2.3607905958689277, 2.6006076431688037, -1.499908928389884, 0.5083482853829248, 0.9747478957114288, 0.30827536892770896, -1.5784506758115533, 0.8374629305347728]"
Woof (butter version),"Sofi Tukker, Kah-Lo",https://open.spotify.com/track/1eW7uljq2Tv5UpUasBc7or,"[0.03191517459599025, 3.600557311839267, 5.044550702823628, 13.339399917530748, 4.006117200482339, -7.608805764689399, -3.2267814671170245, 0.6095300124489854, 11.807960201118805, -2.3846090969535685, -1.6610477197435478, 3.620064426842008, -9.770852195294253, -5.6815545830036225, -3.016844703741724, -0.7145318340027703, -5.660635638058534, 1.7182589201889091, 3.182342709301169, 5.991875785243355, -0.36975483859746344, -0.4317627010301964, -0.4773310593087869, -1.7700383712928178, -2.744975507571743, 0.42914054333384716, 0.3473592905836251, 1.7723813788460554, -1.2525913715890307, 0.32885325684506517, 0.621145833249167, 0.6470303707305444, -1.6390494637661692]"
Love It When I Need It,"Boy Amor, Bipolar Sunshine",https://open.spotify.com/track/51CVZiEVfdfgHRuXFAi24i,"[11.366906161799353, -9.511961187857823, -7.865540691093087, -1.2756187130873702, 9.920290330294803, -2.3337541754616034, -3.6271992861931968, 3.0937646289305736, 3.2240217492640135, 1.2094891877930052, 4.910866341148985, -0.6016543329457675, 4.776530320728073, -1.2746856420328416, -2.201119971479284, -1.010636390296891, 0.9396285525141922, 3.6901965927405214, -0.4471401565410331, -0.4495391046165622, 2.5576064229881954, -0.1443578414309006, -0.3522327096668079, 0.34661028720791626, 0.9403068704880415, -2.79839348647849, 1.2844734473841666, 1.5319421052202509, 2.4024809278849997, -1.7648667270415332, -0.8402451315168327, 0.1040145093124047, -0.02865953059861098]"
electric feel,Boy Amor,https://open.spotify.com/track/4gXZC9xEX24updB0WE31X6,"[12.86439805097385, 3.1631681868535195, -2.3411307198927553, 2.1713630791987715, 0.6994773765574815, -0.6468502319648192, -5.045028231780285, 2.2074938678361913, -4.076527652853936, 3.323149271828844, 5.486740790268207, 0.6228669488571194, 2.50200409028333, -1.3460543552226432, 0.011862338424994621, 0.9618166081874937, 0.17222418113017052, -4.25310083733483, -0.7867689490354562, -1.7755667736632792, 2.18089423290858, 1.7770106023086625, 1.9461414542915814, -2.5233624741404053, -1.259900900491499, 1.4546278415429577, 1.1220203551873333, -0.5640894718041497, -0.7646279264161163, 1.805069357834153, -0.3060376637772115, 0.9070405640763803, -0.9107682602058533]"
Dopamina - Remix,"Cancamusa, Gepe, Marcelo Aldunate",https://open.spotify.com/track/4N7rA6D6PIYmOsnXKAsqzZ,"[-1.057831389440559, -7.2912180272937235, 6.519772058945978, -0.655136894204203, -2.025903173243689, 2.202482498641246, -0.7943435938819862, 1.2791447075139435, -1.9038177621267605, -3.5401643391060897, -2.1618809322209867, -0.33885586854697886, -3.287804238556466, -0.09789692329680082, -1.3899606314543038, -2.918817456125456, 0.7134122430506857, -1.6529460137216476, -0.17377275721254815, -0.3577514339125268, -0.7902888311321843, 0.8958136598003678, -0.8310960721580326, -0.7759590799851682, -0.7551233380453568, 1.0604908751520334, 0.3780988627540861, -1.976169536113297, -0.7102783903112139, 0.5837313409442244, -1.3140147319006337, 0.8260979371790236, 1.1312123640696476]"
Lie to Me,Moon Age,https://open.spotify.com/track/2tnvPY9nZ5VT3YSHTylzrV,"[0.6645879266280267, -12.057071105656217, 0.015343319011519101, 2.5858180159047546, 3.1212560565792264, -1.2788937722796299, 5.1685031697998305, -2.324712701715014, -3.2966119847519977, 5.147500557978763, -5.643237754784783, 4.986796987646923, -2.139393745615348, -7.687135350171368, -0.5545379823247509, -0.24077053587152097, -2.941948054950775, -1.4128262959993927, -1.6533639720497006, 0.4654490123796035, -0.25484996446673486, 1.9192585523852919, 1.4205753469935567, 3.828279467079014, 2.012412080801371, -0.21195390211442447, 3.339086941474756, 0.10092449296727915, -0.31026391798680103, 0.44576358411948236, 1.090686752116969, 0.8641784495290759, -0.6794581320756916]"
Better Than,Lake Street Dive,https://open.spotify.com/track/4WMMaqVZIlUnDvICcXWgeZ,"[-18.626122364998334, -1.255954441446662, -1.6654281268687732, 2.800931416439793, 1.0959550813784975, -3.1415315888775037, -0.012245321332714134, 3.5636603726715648, 1.2771227587937675, 2.4542481171331296, -2.7649972560664455, -5.223391750641682, -3.831950261387207, 1.829856661830662, 6.094789621793407, 3.760284857981634, -2.7521558703116105, 1.2392013428563264, -2.599455023125363, 1.432012366397998, -0.036976912098750966, -2.5961486263193185, -2.087807407833267, -0.863293173130599, 1.0631163013960139, -0.950959820839384, -2.087268628823513, 3.6857339290790585, -0.41963512690738186, 0.3588375348847003, -0.9705795519345434, -0.13346679859973987, 0.071972688500623]"
godless,YAS,https://open.spotify.com/track/7btUqjoqjgQ2FzJu5U2Fz0,"[-3.228374001902541, -7.816033007669412, -14.115431289092543, 9.209987571356065, -0.2285434728971611, 8.502438961045073, -8.568001117157339, -1.143181167342089, 1.538779758059667, 1.4492859681167476, -0.20427523760153055, -5.799888949853082, -2.640089136111298, 6.37872320536533, -2.07626904949238, -3.5397740494975425, 1.1390602899209148, -1.0589043354855783, 3.6212922396064022, -0.1433873641447508, -3.3283932299920402, 0.7298659997188688, 3.7985642246756215, 0.46872156405920296, -0.8819153632411579, 1.4008933174980849, -1.8065188938959718, 1.3998541598857572, 1.324355554073294, 1.1909820766966297, -1.685633670099608, 0.3595301439996237, 0.058863316153034605]"
Time is Running Out,Moon Age,https://open.spotify.com/track/3vcUGZFZvgFUuoKR9B3r80,"[-4.52320704222762, -9.975396084146935, 4.709831911922939, 3.3430342695778896, 0.674309902195836, 2.2986979160028795, 0.2110151743357493, -1.7341591131832308, -3.9829710277983392, 4.448578230072756, -3.2765686923134383, 1.4306860951387712, -3.862265767778386, -2.744496785940819, 2.908394813984121, -2.334716285582344, -5.453193928795392, -3.5653736418420467, -0.6712650477115447, -0.6033227909656662, 0.29504951347104713, 2.4383283087928658, 0.13337753125766477, 1.919526751170437, 2.0028843599040873, 0.5078325280353515, -0.0011149364797450022, -1.1921760606961718, -0.770746541057902, 0.6641417991754243, 0.3273436145488075, 2.3374265075843486, 1.8867248038146374]"
Traveler,Eric Bearclaw,https://open.spotify.com/track/3pXOIoOTRDgmsbYZQz5cym,"[1.5807667477354452, 12.124142792524086, -11.513479001329216, 7.768904055982742, 1.0197424841261307, -4.655467900204292, -9.593511050177966, -4.530474267140263, -8.465991970970117, -1.598746226802387, -2.978427362738149, 3.9006424314153523, 7.741641512511599, 4.877924873837426, -0.8640959990995972, -1.2814075443415052, 1.143799026856249, 0.42558520328048877, 2.5533621376703097, 2.964596564312991, 0.0008664380393306438, -0.7177569462164908, 2.55210607347829, 2.8402265873069013, 1.736060514327005, 1.946189316895806, -1.076673696094665, 2.152287932007301, -1.2346678412285692, 0.5313556439598309, 1.891975518182574, 0.4191709460595547, 2.1396460603172165]"
Collect 200,Collect 200,https://open.spotify.com/track/5wMhlHcon8U2WNA05QMUb6,"[3.965489688761513, -4.130586584043586, 8.565530996264346, 4.660026449398514, 0.11298478111326926, -1.3557000729857824, 2.309458208289167, -0.45305841828760274, -1.0646968582784389, -2.0374372918295323, 2.635773575394815, -4.174251392899673, -1.3552511658411666, -0.3905722293428904, -1.0076645739082741, -2.218907451026495, -0.7404775528225221, -1.6016357380501725, -0.9355979930828516, 0.3003262641712059, 1.4180225309963315, -0.9997571961908046, 1.3791895458095655, -0.529883853035799, 1.2729344121044206, -0.7075195852178466, -1.5752800904182596, 1.712804629773177, -0.765721125630925, -0.6968889547168755, -0.9533122406768987, 0.10907826075795288, -1.2819244083455759]"
Wrap Your Arms,ViVii,https://open.spotify.com/track/3e0ZL2Wy0OH28zfaz44IBB,"[-0.21338746793088728, -7.692262829751932, 2.149421982778772, -6.227156038299147, -5.601318009690781, 1.8678978380787177, -3.7690841952156293, 2.445016082828515, -3.3444251298742182, 0.5755333560122966, -2.5499792736804845, 0.2343241159701934, 1.1243006259652886, -0.42694940077095456, 4.535429603940673, 0.9705960105183684, 2.0300428119534857, -1.2924225698804743, -1.2217108861844066, 1.768849901387141, -1.263823058234492, -1.604929170244922, 2.054562961757271, -1.8976764601664775, 0.05379021949647543, 0.4467497220866128, 2.410284837882855, 0.4892789529567522, 0.613847454281945, 0.8986160474381338, -1.1372435658865931, 0.06968329991623316, -0.7951865834232846]"
